Username,Comment
@RavinderKumar-mm4wy,Nice song
@freakgamingff3243,Osm😉
@shubhamkachhawa786,super se uper
@arshadjutt8534,Great song
@Sunny-tk6xd,Super song
@tarunbanjare47,My favourite song I love this song....***.....***......****........
@SonuChauhan-ug7vn,Nice song
@riteshgautam3361,Kitne baar bhi sunu .Man nahi bharta hamesha naya rahega
@manishpatelchandrawanshi9440,Bhai no 1 ka singer h support karo Bhai ko
@devendrparamar605,Mast gana
@mahimasharma5253,Kon kon  2020 July me song sun raha
@chhotudholia583,Nice
@rajukadwasra9212,Singar ke liye meel Ka pathar sabit hua
@pawankumawat7452,hi
@falakseries4636,Very hot actress
@falakseries4636,Girl supr
@dilipkumar-df5qi,nice  song  bhai
@boliyenabhaiya1203,https://youtu.be/AwKjIe9TCRc
@KajalKajal-ws1qb,So sweet wow amazing 💓💓💓❤️❤️❤️💓❤️💓🤝🤝🤝🤝😍💐💐💐😘😘😘😘😘😘💞💞💓❤️👌👌👌👌👌👌👌👌
@MukeshMukesh-gi4mh,Wao super song
@sulemankashyap9660,Nice song
@nidhivaishnav7178,"Awesome voice and mind blowing song, I love this song"
@adityatayade5543,Kitni bar sun chuka hoon man nhi bhar raha hai .... Best song
@adityatayade5543,Kitni bar sun chuka hoon man nhi bhar raha hai .... Best song
@adityatayade5543,Beats are top 🤟
@adityatayade5543,Best song 💞💞💕
@saketgautam6093,Very nice song
@rdwritespain1724,🤩🤩🤩🤩khatarnak jakas poo.....
@kishanyadav5709,So nice song
@aishrahul1932,Just an awsm song....ultimate
@shivakaiwartya572,Sargun Mehta hai kya..??
@pardeepmorey5629,Hii
@lakhansoni5201,Kis kis ko ye song pasand hai like karo
@akshayvarande2633,bhot hard
@navyasharma8696,Bhai katai jeher gaana likha hai😂👍
@abhinandanpathak8772,Love voice
@ShivRaj-ms9lu,I love this song 🤩🤩🤩🤩🤩🤩🤩🤩🤩
@vipinverma4344,Very nice
@narendrathakur1441,Gjb
@artisamre8453,Supar s
@kaminokiyaari1668,"Love this song,,,"
@abhisheksayani9931,Ek no. Song 👍🏼
@vickychohla,yrr dss ni sakda kini vaar sun lya song pta ni kyu enna jada vdiya lggi janda 👌👌👌😍
@rinkeeyadavrinkeeyadav4578,bakwas
@mukeshswami6603,ISO 100 age Ho Gaye
@govindpal4902,Super Song...
@dildaransari4342,Sweet
@vinodkanwarrajput37,Mine fav song ever 👩‍❤️‍👨👩‍❤️‍👨👩‍❤️‍👨👩‍❤️‍👨👩‍❤️‍👨👩‍❤️‍👨👩‍❤️‍👨👩‍❤️‍👨👩‍❤️‍👨👩‍❤️‍👨
@yadavjaipurdesi2601,very nice song
@sonalisahu3265,Nice song
@mr.hackerji4485,Nice
@nikku8450,Aaay haaay maja aa gyaa bhai
@chikumiku27,So beautiful song.
@nosadkumar170,नौसा स
@karanmaxwell4220,Hhv
@RajuSharma-cu3mk,Super se super  katai julam
@gvgv9903,Good
@gvgv9903,Hio
@pushprajlodhi9079,Amit
@RKM-xt9cn,2020 m kon kon sun rha h
@anitayadav2331,"Nice,sir❤️"
@singhsahab6448,Jhr h y
@RK-uw7fe,"यारो माँल रोड़ उत्ते मैनू कल टकरी
तुसी पूजा पीछे पै गए ओहदी गल्ल वखरी"
@cherrydofficial07,Awesome song
@akshayakhand5903,Nice
@akshayakhand5903,Owsm 😍
@rofali4279,Super cute
@raghvendrasinghrajput2291,My favorite song
@bhartlalbhartlalsaini6516,Fanatic
@गोविंदकुमारगोविंदकुमार-श1भ,Me ye ganaa tik Tok par sun kar aaya hun
@abhaychoudhary26,Onder ful song👌👌👌
@mukeshbijaranya952,Ye gana meri gf Ka fevrate husne muje bataya
@mriduldas5933,P0
@opkllerboyamit0087,Njsse
@rupeshjanjid7812,Acha kam hemsa nikher k hi Aata h ..... Badiya gana h .. thank you
@pradeeprathore2395,July kone yeh song suna rha ha
@jeetutaroli9176,Tik tok .....Ki vazah se .....Bahut saare super super song sunne ko milte the.....
@vickysaini7798,Superb song 🤗🤗🎁🎁🎁👍👍
@jasveenbedi142,Nice song
@pallavinirmalkar1136,Singer ki voice aur dimpal dono Kamal ke hai I love this song 🥰
@MuaazNaeemOfficial,"My friend is searching on youtube ""Pooja di chhoti pehn"" :))"
@khushboogupta9914,Super
@Saurabhdubey56776,Very nice 👌👌👍👌😊
@vkhiladigaming2419,Ashok raguvanshi
@samirkhankhan8416,Nice song😍
@adityapalsinghpanwar727,Soon this song will appear in a bollywood movie
@royaljaat369,Bhai jb mene is gane ko dekha iske 147587 views the aj dekho 8 million se upr ho gye h 1 mhne me kon kon support kr rha h thoko like cmnt pe
@manishmishra3079,Good song
@lavishkishan,ustad song ta tera kaim jama ajj de time kadya hunda super hit jana si ustad G
@shivamtomar,"12July 2020 kisi tiktok video pe sunne k baad aaya sunne 
Ye song ka pta thaa but abhi yaad aaya school time internet connection itna mehnga thaa and ase available nhi thaa."
@HamidAli-xh7tj,I'm Big fan of your reply
@akbaralimasaallha8397,Naice
@sandhyadas5417,nice song 😘😘😘😘😘😘😘
@sinayasurywanshi5420,Very nice too  much
@irfanbadmas4989,Hii
@vishalyadav1593,Supar
@jonikashyap6428,Bhai achha song h
@shivamchauhan4453,Shivam Chauhan
@ajayjatav1158,A1... Hard 🤘 h 🤩
@surishkumar3455,Gagan majoka was viery is acctedd this song
@amanchhajwal2784,2020 me kon sun rha h song
@mahajanyadav4033,Khesari Lal Yadav nirahua and
@riteshnirmalkar4060,Wa hero
@abhishekagnihoti6543,Bahoot jyada mst
@vehlagroup3096,att
@uttamsinghuttamsigh6928,Nice
@golumusicrajwas9069,Nkh
@jitendrasharma2277,"Behad hi khubsurat gana h
Ohdi akh bhi kamini Mera Dil bhi kamina"
@JyotiKumari-ph2zs,Kis ne isse har din sunaa
@anshuldangi_mp40,Amezing
@rakeshnayakderajsar5957,Mera To fewret हो गया ये song
@lalitbaghel6458,Nice song
@gopaldrox1168,I like it....
@ankitchaubhary7197,Nice
@devvarma286,Osm song
@gabbarbhai5274,Bhai main apka fan hu Maine woke Chanel KO like or subscribe kia hay
@HamidAli-xh7tj,Nice song
@DineshKumar-cy6nk,"nice 💚
Video💖
💖💖💖💖💖💖💖💖💖💖💖
💜💜💜💜💜💜💜💜💜💜💜"
@altafaly9344,Kitna bhi sun lo dil bhrta hi nhi
@altafaly9344,Kya song yaar❣️❣️
@arunkumar-mp8wi,Nice video hii bhai ♥️
@Akhilesh_choudhary07,Underrated song
@GajendraKumar-zt8nk,Very nice  song  bro 😄😄😄😄😄😄👌👌👌👌👌👌
@PawanSingh-qr7qx,Super
@akyadav9778,Thanks
@aliansari4820,Jahar
@kalusinghjamra1848,Nice song
@chhavisaini5670,"""Oodi ankh vi kamini mera dil vi kameena""🙈🙈🙈"
@sunnysinghrajput3339,Siraa voice veer
@krudramathor4846,Osm song
@javiddiwan_0770,Ak line ki vajah se pura gana hit ho Gaya odi akh vi kamini Mera dil vi kamina
@arcindahirwar1962,Mast song
@nileshdalvadi2005,Ok very good
@virendrachoudhary5621,Fir se Aisa Koi song Lekar Aao mere bhai
@virendrachoudhary5621,Nice song
@deveshkumar9244,Super song
@gurbhinderchahal6187,Nice song
@susheelsoni1125,"Super 👌👌👌 bro..
Very nice"
@sumansutrakar8636,Bhut sunder h super hit
@abhaychoudhary26,Super se v uper song👌👌
@harshverma2898,love uuu ur voice sir jii
@MustakKhan-gc5bc,Super
@keshavbhargav3927,Nice song😍😍😍😍
@ajaysurani1875,Nice songs
@salushingh2556,So quiet song bro
@pankajrajpankajraj3245,Hi
@KKSingh-uy6rl,Mai us time 4th class ma tha.♥️.
@rashiksolanki9886,Naic song
@lovelove5645,Nice song
@noobffboygaming7646,Nice bro 👍👍
@RajenderKumar-uh8mm,Video achi nhi h gane ki
@rajanpathak9718,I like this song👌👌👌👌👌
@jmtgaming9070,Nice song
@crazystatus-ll1pp,Nice 👌👌👌
@mandeepkumarmk7439,nice song
@VishalYadav-vo1yl,Good dance style
@surajsingode9945,Nice song
@kpsingh7667,Nice songh
@azeezkhan7096,Naic songs
@SandeepKumar-df1uq,Nice this song
@pravinsuryawanshi1884,XDA
@rinkurana186,Nice song
@Vishwakarmabhasskar12,Superb yrrr 😍❤️😍❤️😍
@karanyadavbeststatus8115,Nice
@karanyadavbeststatus8115,Nice
@raeeskhan8725,Kon kon youtube on krte hi sabse phle ye song sunta hai...😍
@surajvishwakarma4629,Nice song 👌
@shivkantpusker4889,"Ohdi👁👁 ankh bhi kamini mera dil❤❤ bhi kamina 
Best ever line of this song."
@sonukumar-nx2zw,"I love this song 
Superhit song"
@rajnimaheswarirajni7548,Mujhe ye gaana bahut pasand hai
@khushiyadav946,Sudheer     Yadav
@khushiyadav946,Sunil Yadav
@akashkushwah239,Hi
@ranikhatunbanikhatun2455,Oooh OMG super 😍😘♥️♥️♥️♥️
@akashkaushik9361,Nice bhai 👌👍👌👍👌
@ugankumar6637,Nice
@umermohammd6549,Nice song bhai
@Dabang_mohit_999,H
@vvivekpandey3722,Full enjoy song 👌👌👌
@iftooali3568,Manaa
@kuldeepchaudhary4989,"At 2:45 that u are looking for
Thank me later"
@prakashsinghmeenabhadrajun,Jordaar song
@Kanunikida123,I love this song very much
@siddhi6997,I like this song...
@pardiprathod6425,Nice song kon kon dhekh raha hai
@statuskiduniyaroyals327,Muje sound kuch achha ni laga
@livepubggameplaypubg4384,Awesome song
@ankitsingh-nw5zb,Akash in singh
@shubhamsj8325,Amezing punjabi songs 😍😍😍😍😍😍
@shivamrajput2180,Super hit song
@mr.jitendrajadhavkannodcit2278,Nice song
@mahendrakumar5564,Aaj
@unboxinghouse6476,Underrated song
@unboxinghouse6476,Superbb song😍
@Raju_8490,Nice
@niteshpushkarna7133,pooja's patola ek or song
@shivanshumishra2770,Bhai ismey pooja dance kar rahi hai ya uski choti behan?? Kisi or ne socha is bare me??
@abhishekkumargautam2418,Super
@sheetalskitchen853,Very nyc song.... 😍
@happybirthday318,"Wow nice song😊 ,do u like?"
@golusahu9451,Golu Sahu
@ramratanvaishnav3151,ek kami h bhai song bht jaldi katam hojra ha ☹️
@sonukurrey5135,Nice bro
@yoghealthcareknowlege600,Xxx
@rjnsharma3372,I love this song hit likes 😍❤️💙💙❤️💙💙❤️❤️😍😍❤️💙💙💙💙❤️❤️❣️💞💞❤️😍😍💕😍
@amanmishra6185,"Itne talented singer kaha chup gye..
Zhr..🔥voice____"
@shaikhadilshaikhmoqim6878,Nice
@mukeshsinghsingh7437,Nice song
@kaviyadav712,Namar sir your woice is superb I love you
@sultansinghrathore5871,send me contact
@vikashchakradhari3922,L to kl LL kllll
@rajendrasinghmehra351,Nice yarr
@ArjunSinghRaj,Nek
@ravanraone3945,Best Song In YOUTUBE
@sandipodedara4242,🥰🥰🥰🥰🥰🥰
@sharukhshekh1748,Nyc song tik tok se kon kon aaya he
@mukeshsinghchouhan9557,bast
@RajeshSingh-nk6jr,RAJESH
@champakvishwakarma6816,I love did song
@rahulsisodiya7201,Nice song
@abhisekmisar7883,Abishek
@logoutgaming7245,Namar gill awesome singer
@Aman7.kushwah,Bhaiya ji aur song banao
@Aman7.kushwah,Best song
@viplovekumar7918,👌Mast bro
@firozrana3905,Ih amir khan ok
@rohitmaneshwar5826,Rohit nam se bhi banavo
@sudhamedadhamnod106,Mujhe to singer ke dimpal jyada aache lgye😍 haaye mar hi dengye ye 🤭🤭Yes mene bhi 1 time 2020 me hi ye gana suna or to or mene bohot se film song series sb study ke burden me chod di thi jo mene lockdown me dekha or soch kr heran thi ki ye sb kb aaya🤣🤣🤣🤣🤣but ye song yr sach super hit
@rohitkumarmaurya5482,KGF wali heroin  is here.
@shubhamchoudharyking,After 5 year today  watch this song 😘😘
@TruckSpark,"इस गाने से ये पता चलता ह की इंसान को कभी हार नही माननी चाहिए
समय का कोई भरोसा नही कभी भी पलट सकता हैं।।।

अंख भी कमीनी मेरा दिल भी कमीना ,
😍😍😍😍😍😍😍😍😍"
@navinbrhamne358,Wawa
@vickydhillonGadarpur,Sirrrraaaa yrr 👌👌👌👌👌
@DeepSingh-zj5ii,"tiktok pe sunne ke baad youtube pe dekha😍, lockdown me or kon dekh raha hai 2020 me"
@rajatkhandelwal1118,Iss song m jo actress h uska naam kta hai??
@karansandhu4635,Knt
@shinningstar9487,Lovely song 😍🥰❣️❣️❣️👌❣️🎉❣️
@parmargovind3269,Very good song
@dharmendrasinghjadh,nice song
@bhanupartapbhanupartap1355,Nic
@rajasthanichoudhary1251,Super
@DineshKumar-gk3jl,Arjun 8451918890
@husainharun174,Kon aaya tik tok dekh kar😍
@vijendramewada810,Super Sir esha hi song gate raho
@ravisingh1014,Song released 6 years ago 1 million views after use of this song on tik tok its views rised to 7 millions
@shobhitsrivastav2335,M every day kam se kam 5 bar song sunta hu ye
@toufeeqahmad3552,Bhut mast song sir
@toufeeqahmad3552,2020 new song banaou bhai
@sonudas1404,Nose song 😘😘😘😘😘😉😍😍😍
@pranjalgoyal5407,This is a live example how we ignore real talent ...
@sakshisingh785,Ye song Pooja ke liye hai ya uski bahan ke liye😀😀😀
@devmeena295,Ek aur bana bhai ishe awaz se
@devmeena295,Kya voice h bhaiii
@yashchandrawanshi947,My feb song
@Kishansuthar_,😍😍😍😍🥰🥰🥰🥰🥰🥰😝😗😗😝
@aditiraut471,Since 6 years ✌️✌️✌️✌️✌🏻✌️✌️✌️✌️
@HARIBOl572,Mahul bhai
@rohityadav8214,Amazing
@AmarKumar-cg8ql,Mind blowing song
@arvindkumararvindkumar5009,Hii
@Lokeshmeghwal-ro5cl,Best  song Punjabi
@Lokeshmeghwal-ro5cl,Best  song Punjabi
@gopalharod5605,vary nice my fevorate songs
@shravankumar9456,Jo dhund rhe ho wo 2:44 pe hai.
@subhashbhadu654,Good
@ManishSharma-cd2ej,Nice voice
@JPDegital007,mast bhai kya song hai  tik tok pe  bhut chal rha hai
@vineetayadav4952,Nice
@nehagahtori214,Superb sa uperr h ya song 😎😎😎😎🤘🤘✌✌💪💪🤟🤟❤💓
@short-bn2es,Fudu song haaa
@ravikushwaha9021,Very.naice
@siddharthtanwarr,2:45 The Line you were waiting for😂
@yakoobhashmi8663,Good song
@vaibhavthebraveboy4062,Superb se uper song i love this  dil khush ho gaya yar ✌✌✌✌
@kusumlatadevi2229,Very very nice song 👌👌❤️❤️
@pihu6799,Nice song 😎😎😎😎
@asif867,owsem song owsem lyrics owsem music keep it parava
@manojraj9218,Hdhd
@anushsatish3525,Super songs.....
@bhuneshwarsahu8083,Super song Dil ko chu gya
@anujsingh1642,Nice song
@radikasood2488,Yrr ganna ki ganna Gaya Munde ni wahh Jinni tareef kitti jave onni hi thoddi aw sachi bhut pasand aaya mnu
@pranjalpandey5353,Jabardast song bhai
@NishantKumar-ey2ze,Nice song h bhai
@RohitRajput-fq5tm,Nice
@mohammadfiruj9608,Tiktok ma dakhne k baad aya ho...
@rashiduddni9098,Nice
@bulanchandra6528,Wow
@t.h.e_s.u.r.a.j._t.h.a.k.u.r,Nice
@Abhishek-w6s,Are you like this song
@Sumankumar-xm4ze,wow
@ManojManojkumar-pl7gy,Asda kamina su
@sunnyamloh8778,Tere ghr bhain hegi koi sach ds
@prachiverma7575,Bahut aacha hai gana so cute
@rachnaswami4173,Nice song bhai 🆎
@deepakpatel7736,my febret song
@rosy6858,"ITNA Purana gaana 2020 me sun rhe h...
Lyrics bahut acha h❤️"
@gulshanyadav_003,Dhvjcjbc
@AjayKumar-lb2yl,Hi
@prakashvanjara4203,👌💕💕💕💕👌👌👌💓💓💓💓👌
@sanjaysarswat345,Very nice song 😍👌
@vimal_trader10,"_¤ Mast «song»,""bhai..¤😘😘😘"
@dharmendrasaini4070,"भाई सिंगर की आवाज👌👌
और पडौस की पूजा 😍😍😍
क्या बात है 👍👍👍"
@hansrajmourya1995,Please recreate this song
@heeradas6543,Nice music Bro
@deepakk1347,Is She Phankudi from Pyar ka Dard hai Mitha mitha Pyra Pyra?
@विजयसिंह-व6ट,Kya baat he
@shivanshtiwari3759,Super
@devendrasinghchauhan6321,Nice song yara...
@shashank3403,1.25x speed me suno
@anishakumari4035,👌
@sarvanrajbhar1834,Nice
@saurabhpal3182,sp
@SunilYadav-sf7yu,Hi viheet
@nomywalker1972,Underrated song ❣️❣️
@shziakhan6142,H
@shziakhan6142,H
@sushamadewagan4338,Nice song
@akashmishra434,Super song
@worldoftruth769,sidha pooja ki choty behen ka nam kyno nhi liya
@osamasarfaraz4076,Who is come after Tiktok? 😯
@gulshankaushal6037,Nice bro
@chulbuli_titli,"""Pooja di chhoti bahan"" hun ta vyah gyi honi"
@Ak_vlogs130,2:44 what you searching 😁😁😁😁
@maheshdevda5345,Osm
@manishmishra3079,Nice song bhai
@abhishekmodanwal784,Very Nice Song
@tirathsahu1208,Nice song bro
@SAHIlSHARMA-zj7qs,Ladke se Jada ladki ko dikhata to Jada like Jada videos pe
@nandanisahu8408,Gjb 🙄
@खरतारामखरता-घ1न,Good song
@gordanvarma695,Awesome
@poojakashav1519,Me bhi abhi sun rahi hi es gane ko abhi mere bf ne mujhe sand kiya h kiuki mera naam bhi pooja h 🤣🤣🤣🤣🤣
@jasveenbedi142,Nice voice
@amanchoure6170,Very very lovey ❤️😍 song
@deepaksonwal177,This song was superb nice music outstanding performance video good lyrics beautiful
@AnkitKumar-fx7om,Very nice song
@sohailkhan5413,Boom
@shubhamrajkamiya3544,I love this song 👌😘🥀 to
@Jatinvlogs071,Kon kon dekh raha hai ye gana 2020 mai
@cutieeji8873,Loved it🙈🙈🙈🙈
@djpramodboyvermaji2981,Very nice so ng
@deepaksonwal6232,Beautiful song outstanding lyrics singer 🎤too good
@satishgangwal5448,My favorite song
@navratankumar6919,Like only 2020
@jyotikhatana4767,Nice
@sachinjha3418,Heroin Ka name?
@shubhamgarg6880,Model name??
@aa-ty8sw,Ï      ł💕ve  ý    bhai  nice song 😘😘😘
@MotiLal-zl3gy,Nice video yarrr you near poojay gftshv jhte nvcduyr jffdirbhyr mujhse
@sunainadangwal6701,Awsm
@AlkaChauhan00,Superb 👌👌
@prashantchauhan9844,❤️✌️🤘🤘🤘
@sonukumarsonukumar8065,Nice song
@GabbarSingh-kj1ro,Mano ya na mano hit hai song
@anilverma353,Very  nice
@sunny75110,Who is listening in 2021
@MohdFaizan-cz7vi,Nice sond
@KanhaiKKvlog4467,I loved it
@jaggibariwal3409,Great
@RakeshYadav-zj4to,all songe
@RakeshYadav-zj4to,songs
@NavjotSingh-ph4cn,Tik  tok te tranding te song
@pushpakushwahapushpakushwa6182,Best song
@Sonu_Gurjar_Rj25,Nice song
@rjshaikh6917,Sab hi tik tok se aye hai ....
@Bhatakatiaatmaonline,Listening in 2020
@vednetam1835,Return by mikha singh.
@Emdad-d2k,🔥🔥🔥कतई 🔥🔥जहर bro✨🔥✨🔥✨
@kunalkanojia1790,2020 still listing with the same fun...love from dev nagri dehradoon
@trilokiprakash8878,Mast song hai bro
@veerendrachoudhury9080,Maja aaya bhai songs mai💗💗💗💗💗
@pankajjaiswal822,कौन कौन 2020 ये गाना सुन रहा है
@deepnautiyal317,Aaj b ye gana superhit h brother love it
@roopsinghmeena1333,nice song
@tonystar8112,awesome tik tok te jiyada virtual ho famous ho riha
@naveenbhalavi7603,My favourate I listen this song everyday
@naveenbhalavi7603,I love this song really this song make craze
@sahilbhatia6297,"KYA GAANA HAI WAAH KYA AAWAAZ HAI SINGER KI WAAH KYA BOL HAIN SONG KE MIND BLOWING. PUNJABI BANDEY DUNIYA KE BEST BANDEY HOTEY HAIN.
SHERAAN DI KAUM PUNJAABI. PROUD TO BE A PUNJABI."
@bhuneshwarikashyap9569,👌 very nice
@nemaramdangi5749,Bhai bhot hard
@user-ds1dh9ty3h,Nice
@lovelystatuschannel,So nice songes
@pushpakushwahapushpakushwa6182,My best song
@SurinderSingh-zk7wo,Song att aa yrr 👌👌👌👌👌👌
@kailashgadariya9612,Good
@arvindsinghpadiyar4006,ww77wwa w
@sureshkaswan9966,Came back bro 👊💯💯💯💯💯💯💯💯💯💯💯
@bhupendrabanjare2909,Gjb
